Accident_Date,Claim_Date,Claiment_Gender,chk,Claimant_Age,Claim_Number,Policy_Number,Policy_Type,Fraud_Found,Deductible,Driver_Rating,Police_Report_Filed,Witness_Present,Agent_Type,Base_Policy_Type,,
05-Oct-01,12-Sep-02,Female,0,26,250,4155,Sedan - Collision,0,400,2,No,No,External,Collision,,
27-Feb-01,04-Apr-01,Male,3,44,251,1728,Sport - Collision,0,400,4,No,No,External,Collision,,
04-Mar-01,18-Jul-01,Male,2,66,252,1078,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
07-Aug-01,08-Aug-01,Male,2,32,253,1399,Sedan - Collision,0,400,2,No,No,External,Collision,,
08-Oct-01,22-Apr-02,Male,3,57,254,3164,Sedan - Liability,0,400,2,No,No,External,Liability,,
09-Sep-01,30-May-02,Male,4,33,255,1075,Sport - Collision,0,400,2,No,No,External,Collision,,
20-Apr-01,05-Nov-01,Male,6,26,256,1061,Sedan - Liability,0,500,2,No,No,External,Liability,,
28-Mar-01,19-May-01,Male,1,29,257,4948,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Jan-01,05-Feb-01,Male,3,75,258,1467,Sedan - Collision,0,400,1,No,No,External,Collision,,
31-Jul-01,15-Sep-02,Female,0,71,259,974,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-Feb-03,30-Mar-03,Male,4,25,260,3680,Sedan - Liability,0,400,2,No,No,External,Liability,,
26-Feb-01,16-Jul-01,Female,0,50,261,4096,Sedan - Collision,0,400,2,No,No,External,Collision,,
14-Mar-02,04-May-02,Male,3,64,262,2791,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
13-Jan-01,24-Jan-01,Male,5,21,263,3990,Sedan - Collision,0,400,1,No,No,External,Collision,,
05-Feb-01,05-May-01,Male,1,70,264,3506,Sedan - Collision,0,400,4,No,No,External,Collision,,
17-Jan-01,13-Mar-01,Male,5,54,265,3637,Sedan - Liability,0,400,2,No,No,External,Liability,,
21-Dec-01,28-Jul-02,Male,2,23,266,1392,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-Aug-01,04-Dec-01,Male,1,23,267,843,Sedan - Liability,0,400,3,No,No,External,Liability,,
08-Apr-03,04-Jul-03,Male,3,31,268,3031,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
14-Mar-01,21-Mar-01,Male,4,49,269,3729,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
12-Jan-02,22-Oct-02,Male,4,23,270,1161,Sedan - Liability,0,400,3,No,No,External,Liability,,
18-May-02,25-Jul-02,Male,6,51,271,4966,Sedan - Liability,0,400,3,No,No,External,Liability,,
05-Jun-01,30-Dec-01,Male,4,45,272,227,Sedan - Collision,0,400,4,No,No,External,Collision,,
14-Feb-01,22-Nov-01,Male,1,48,273,2516,Sedan - Collision,0,400,4,No,No,External,Collision,,
13-Apr-01,11-May-01,Male,2,65,274,1709,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Sep-01,08-Feb-02,Male,2,51,275,2894,Sedan - Liability,0,400,3,No,No,External,Liability,,
05-Apr-01,25-Aug-01,Male,2,58,276,1064,Sport - Collision,0,400,4,No,No,External,Collision,,
08-May-02,27-May-02,Male,3,24,277,2560,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
07-Nov-02,06-Dec-02,Male,2,65,278,4072,Sedan - Liability,0,400,2,No,No,External,Liability,,
10-Apr-02,05-Apr-03,Male,3,43,279,960,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
27-Jan-02,26-Mar-02,Female,0,37,280,1909,Sedan - Liability,0,400,4,No,No,External,Liability,,
31-Aug-02,08-May-03,Male,5,70,281,2109,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
29-Mar-01,01-Apr-01,Male,1,60,282,2616,Sedan - Liability,0,400,2,No,No,External,Liability,,
02-Dec-01,09-Dec-01,Male,1,57,283,4917,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
12-Jan-01,20-Jan-01,Male,1,66,284,270,Sedan - Liability,0,400,2,No,No,External,Liability,,
17-Jan-01,15-Aug-01,Male,2,62,285,1876,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
13-Apr-01,05-Nov-01,Male,4,28,286,504,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
09-Jun-01,19-Oct-01,Male,4,42,287,3200,Sedan - Liability,0,400,1,No,No,External,Liability,,
04-Jan-02,27-Jan-03,Male,2,65,288,2519,Sedan - Liability,0,400,4,No,No,External,Liability,,
13-Mar-01,27-Jan-02,Male,5,37,289,1278,Sedan - Collision,0,400,4,No,No,External,Collision,,
26-Oct-01,02-Nov-02,Male,3,62,290,3372,Sedan - Liability,0,400,2,No,No,External,Liability,,
01-Jan-01,08-Mar-01,Female,0,77,291,3648,Sedan - Liability,0,400,4,No,No,External,Liability,,
23-Sep-02,05-Nov-02,Male,4,52,292,271,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
16-Oct-01,14-Aug-02,Male,5,39,293,621,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
16-Jun-01,17-Feb-02,Male,1,31,294,4400,Sedan - Liability,0,400,2,No,No,External,Liability,,
29-Aug-01,24-Jun-02,Male,3,25,295,3542,Sedan - Liability,0,400,1,No,No,External,Liability,,
18-Dec-01,22-Mar-02,Male,5,34,296,3519,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
01-May-01,17-Feb-02,Male,5,61,297,4761,Sedan - Liability,0,400,1,No,No,External,Liability,,
31-Aug-01,23-Sep-01,Female,0,49,298,4232,Sedan - Collision,1,400,4,No,No,External,Collision,,
05-May-02,21-May-02,Male,1,42,299,4807,Sedan - Collision,0,400,4,No,No,External,Collision,,
13-Sep-01,25-Oct-01,Male,6,34,300,2070,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
27-Jan-01,27-Jun-01,Male,4,33,301,1628,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-Feb-01,20-Jun-01,Male,2,45,302,2151,Sedan - Collision,0,400,2,No,No,External,Collision,,
13-Jun-01,14-Jun-01,Male,2,39,303,4678,Sedan - Collision,0,400,1,No,No,External,Collision,,
28-Mar-01,14-Sep-01,Male,2,54,304,4968,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
12-Aug-01,01-Sep-01,Female,0,74,305,4625,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Apr-01,24-Jul-01,Male,2,23,306,28,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
29-May-01,09-Jun-01,Male,4,65,307,2268,Sedan - Liability,0,500,4,No,No,External,Liability,,
25-Mar-01,18-Feb-02,Male,2,26,308,1470,Sedan - Liability,0,400,4,No,No,External,Liability,,
11-Jan-01,23-Nov-01,Male,5,35,309,2502,Sedan - All Perils,1,400,1,No,No,External,All Perils,,
01-Jan-01,13-Mar-01,Male,5,34,310,2545,Sedan - All Perils,1,400,3,No,No,External,All Perils,,
27-Feb-01,27-Sep-01,Male,4,31,311,3264,Sedan - Liability,0,400,1,No,No,External,Liability,,
18-Jun-01,19-Jun-01,Female,0,25,312,479,Sedan - Collision,0,400,4,No,No,External,Collision,,
03-Mar-02,21-Mar-02,Male,3,41,313,1830,Sedan - Liability,0,400,2,No,No,External,Liability,,
27-Feb-01,13-Sep-01,Male,5,74,314,1348,Sedan - Collision,0,400,3,No,No,External,Collision,,
28-Feb-01,24-Oct-01,Male,6,45,315,3518,Sedan - Liability,0,400,2,No,No,External,Liability,,
12-Jan-01,16-Jul-01,Female,0,66,316,2789,Utility - All Perils,1,400,1,No,No,External,All Perils,,
30-Aug-01,04-Nov-01,Male,6,59,317,293,Utility - All Perils,0,400,3,No,No,External,All Perils,,
24-May-01,05-Jul-01,Male,2,36,318,2008,Sedan - Collision,1,400,4,No,No,External,Collision,,
07-Mar-01,17-Mar-01,Male,3,21,319,2957,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Nov-01,10-Apr-02,Male,1,37,320,981,Sedan - Liability,0,400,1,No,No,External,Liability,,
16-Mar-01,30-Jul-01,Male,2,40,321,4527,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-May-02,20-Jul-02,Male,1,43,322,1978,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
10-Feb-02,28-Apr-02,Male,2,25,323,1335,Sedan - Collision,0,400,3,No,No,External,Collision,,
20-Oct-01,20-Dec-01,Female,0,28,324,2584,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
20-Jan-01,10-Feb-01,Male,4,22,325,4616,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
23-Dec-01,05-Jan-02,Male,1,33,326,3723,Sedan - Liability,0,400,2,No,No,External,Liability,,
14-Aug-01,05-Sep-01,Male,3,52,327,3546,Sedan - Collision,0,400,2,No,No,External,Collision,,
16-Dec-01,18-Jul-02,Male,6,30,328,2116,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Jan-01,15-Jun-01,Female,0,54,329,684,Sedan - Collision,0,400,1,No,No,External,Collision,,
11-Mar-01,05-Jun-01,Male,2,76,330,1066,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
07-Dec-01,16-Apr-02,Male,6,21,331,3383,Sedan - Liability,0,400,2,No,No,External,Liability,,
10-Apr-01,20-Jul-01,Male,6,65,332,109,Sedan - Collision,0,400,1,No,No,External,Collision,,
21-Oct-01,15-Aug-02,Female,0,56,333,3232,Sedan - Collision,0,400,4,No,No,External,Collision,,
11-Feb-01,30-Jul-01,Male,6,70,334,2546,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
05-Dec-01,19-Apr-02,Male,3,33,335,3368,Sedan - Collision,0,400,4,No,No,External,Collision,,
02-Jan-03,15-Jan-03,Male,5,21,336,1852,Sedan - Collision,0,400,2,No,No,External,Collision,,
23-Apr-01,23-Apr-01,Male,2,52,337,4857,Sport - Collision,0,400,1,No,No,External,Collision,,
03-Feb-01,08-Mar-01,Male,3,58,338,4216,Sedan - Liability,0,400,2,No,No,External,Liability,,
17-Aug-01,12-Nov-01,Male,3,77,339,2466,Sedan - Collision,0,400,4,No,No,External,Collision,,
10-Mar-01,13-Sep-01,Male,2,30,340,3896,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
26-Apr-01,01-Feb-02,Male,1,41,341,4056,Sedan - Collision,0,400,2,No,No,External,Collision,,
04-Jul-02,08-Jul-02,Male,3,72,342,2551,Sedan - Collision,0,700,3,No,No,External,Collision,,
05-May-01,09-Dec-01,Male,6,29,343,3408,Sedan - Liability,0,400,1,No,No,External,Liability,,
30-Jun-02,28-May-03,Male,5,60,344,4484,Sedan - Liability,0,400,1,No,No,External,Liability,,
05-Feb-01,09-Sep-01,Female,0,44,345,4062,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
09-May-01,13-Sep-02,Female,0,25,346,815,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-Jul-01,19-Jul-01,Male,3,78,347,2139,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
21-May-01,08-Nov-01,Female,0,37,348,4276,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
15-Feb-01,09-Mar-01,Female,0,35,349,3701,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
27-Apr-03,20-Jul-03,Male,2,51,350,4472,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
29-Aug-01,06-Sep-01,Male,1,47,351,2188,Sedan - Liability,0,400,1,No,No,External,Liability,,
01-Jan-01,03-Jan-01,Female,0,63,352,238,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
27-Feb-01,14-Apr-02,Male,3,23,353,2149,Sedan - Liability,0,400,2,No,No,External,Liability,,
15-May-01,01-Aug-01,Male,1,69,354,4788,Sedan - Collision,0,400,4,No,No,External,Collision,,
05-Jan-02,07-Mar-02,Male,5,64,355,4289,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
12-Dec-02,19-Dec-02,Male,2,40,356,2167,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
02-May-01,09-Nov-01,Male,4,45,357,4519,Sedan - Liability,0,400,3,No,No,Internal,Liability,,
03-Jul-01,05-Feb-02,Female,0,27,358,2582,Sedan - All Perils,0,500,4,No,No,External,All Perils,,
05-Mar-01,06-Mar-01,Male,3,39,359,1922,Sedan - Collision,0,400,4,No,No,External,Collision,,
06-Jul-02,14-Oct-02,Male,2,51,360,3926,Sedan - Collision,0,400,3,No,No,External,Collision,,
27-Jul-01,24-Oct-01,Male,5,73,361,1165,Sedan - Collision,0,400,3,No,No,External,Collision,,
03-Jun-01,08-Aug-01,Male,5,40,362,1221,Sedan - Collision,0,400,4,No,No,External,Collision,,
14-May-01,13-Sep-01,Male,2,35,363,709,Sedan - Collision,0,400,3,No,No,External,Collision,,
07-Jun-02,07-Jul-02,Female,0,23,364,2027,Utility - All Perils,0,400,3,No,No,External,All Perils,,
13-May-01,09-Oct-01,Male,6,32,365,3298,Sedan - Liability,0,400,3,No,No,External,Liability,,
07-Jan-01,09-Aug-01,Male,5,78,366,4653,Utility - All Perils,0,400,1,No,No,External,All Perils,,
07-Jun-01,22-May-02,Male,6,75,367,1068,Sedan - All Perils,1,400,2,No,No,External,All Perils,,
21-Jan-01,05-Feb-01,Male,4,31,368,5,Sedan - Collision,0,400,1,No,No,External,Collision,,
07-Apr-01,05-Oct-01,Male,3,30,369,4990,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
02-Apr-02,12-Sep-02,Male,2,48,370,675,Sedan - Collision,0,400,1,No,No,External,Collision,,
03-Jan-01,30-Jun-01,Male,1,66,371,1064,Sedan - Liability,0,400,2,No,No,External,Liability,,
24-Jun-01,20-Aug-01,Male,5,23,372,2764,Sedan - Collision,0,400,2,No,No,External,Collision,,
14-Jan-01,27-Jan-01,Male,6,31,373,3525,Sedan - Collision,0,700,2,No,No,External,Collision,,
27-Jan-02,17-Jan-03,Male,2,67,374,690,Sedan - Liability,0,400,4,No,No,External,Liability,,
11-Feb-01,31-Dec-01,Male,3,77,375,595,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
09-Mar-01,08-Jun-01,Male,1,36,376,906,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
02-Jul-01,20-Sep-01,Male,5,78,377,2262,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
31-Jul-01,31-Jul-01,Male,6,47,378,4413,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-May-01,12-Aug-01,Male,1,28,379,194,Sedan - Liability,0,400,3,No,No,External,Liability,,
03-Aug-02,06-Mar-03,Male,5,64,380,1085,Sedan - Liability,0,400,3,No,No,External,Liability,,
10-Aug-01,19-Jan-02,Male,5,45,381,2990,Sedan - Collision,1,400,2,No,No,External,Collision,,
17-Jun-01,01-Jul-01,Male,4,20,382,1609,Sedan - Liability,0,400,4,No,No,External,Liability,,
09-Sep-02,08-Oct-03,Male,1,26,383,1673,Sedan - Collision,0,400,1,No,No,External,Collision,,
26-Jan-01,18-May-01,Male,2,39,384,1538,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
26-Jul-01,04-Apr-02,Male,2,19,385,1137,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
28-Mar-02,10-Jun-02,Female,0,19,386,4406,Sedan - All Perils,1,400,3,No,No,External,All Perils,,
28-Jul-01,05-May-02,Female,0,35,387,4014,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
22-Jul-01,07-Aug-01,Male,5,58,388,1347,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Oct-01,24-Jan-02,Male,6,34,389,4558,Sedan - Liability,0,400,3,No,No,External,Liability,,
16-Nov-01,25-Nov-01,Male,2,72,390,1746,Sedan - Liability,0,400,2,No,No,External,Liability,,
17-Feb-01,13-Apr-01,Male,5,50,391,169,Sedan - Liability,0,400,2,No,No,External,Liability,,
13-Jul-02,19-Sep-02,Male,1,49,392,1744,Sedan - Liability,0,400,3,No,No,Internal,Liability,,
07-Jun-01,22-Jun-01,Male,6,41,393,2275,Sedan - Collision,0,400,4,No,No,External,Collision,,
16-Feb-03,13-Apr-03,Female,0,20,394,2553,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
19-Feb-02,23-Aug-02,Female,0,41,395,280,Sedan - Collision,0,400,3,No,No,External,Collision,,
10-Oct-01,14-Jan-02,Male,3,78,396,1414,Sedan - Collision,0,400,1,No,No,External,Collision,,
02-Jan-01,01-Jul-01,Male,2,52,397,2184,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Feb-02,13-Mar-02,Male,4,75,398,925,Sedan - Liability,0,400,1,No,No,External,Liability,,
28-Jul-01,05-Oct-01,Male,3,20,399,1941,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
14-Sep-02,06-Dec-02,Male,3,36,400,4852,Sedan - Liability,0,400,4,No,No,External,Liability,,
28-Nov-01,20-Feb-02,Male,6,29,401,3039,Sedan - Collision,0,400,4,No,No,External,Collision,,
29-Mar-02,18-Jun-02,Female,0,50,402,3445,Sedan - Liability,0,400,2,No,No,External,Liability,,
13-Oct-01,14-Apr-02,Female,0,52,403,2937,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
14-Feb-01,16-Oct-01,Male,3,71,404,3554,Sedan - All Perils,0,700,3,No,No,External,All Perils,,
10-Feb-01,19-Mar-01,Male,4,24,405,4219,Sedan - Collision,0,400,2,No,No,External,Collision,,
04-Feb-01,02-Apr-01,Male,5,42,406,4174,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
25-Jan-01,23-May-01,Male,1,46,407,27,Sedan - Liability,0,400,3,No,No,External,Liability,,
11-Jan-01,17-Mar-01,Male,3,66,408,4823,Sedan - Collision,0,400,2,Yes,No,External,Collision,,
19-Dec-01,01-Dec-02,Male,5,57,409,3397,Sedan - Collision,1,500,2,No,No,External,Collision,,
25-Feb-01,06-May-01,Male,4,60,410,912,Sedan - Liability,0,400,1,No,No,External,Liability,,
07-Oct-01,05-Aug-02,Male,3,38,411,1795,Sedan - Liability,0,400,1,No,No,External,Liability,,
06-Jan-02,11-Apr-02,Male,1,20,412,4112,Utility - All Perils,0,400,2,No,No,External,All Perils,,
10-Sep-01,13-Oct-01,Female,0,33,413,1260,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
14-Sep-01,30-Sep-01,Male,1,22,414,434,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Apr-01,16-Apr-01,Female,0,41,415,2456,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
10-Mar-01,21-Mar-01,Male,1,23,416,90,Sedan - Collision,0,400,1,No,No,External,Collision,,
28-Nov-02,02-Jan-04,Male,4,61,417,4536,Sport - Collision,0,400,3,No,No,External,Collision,,
04-Jan-01,19-Jul-01,Male,5,60,418,1879,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-Feb-01,08-Jul-01,Male,5,41,419,1894,Sedan - Collision,0,400,4,No,No,External,Collision,,
18-Jan-01,25-Oct-01,Male,6,32,420,2294,Sedan - Liability,0,400,4,No,No,External,Liability,,
21-Sep-01,22-Sep-01,Male,6,51,421,4170,Sedan - Collision,0,400,3,No,No,External,Collision,,
10-Jan-01,09-Apr-01,Male,2,45,422,2534,Utility - Collision,0,400,4,No,No,External,Collision,,
01-Jun-01,24-Apr-02,Male,2,27,423,1420,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
05-Dec-01,23-Dec-01,Male,1,28,424,1357,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-Oct-01,15-Feb-02,Male,2,69,425,97,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
17-Mar-01,14-Apr-01,Male,1,50,426,3320,Sedan - Collision,0,400,2,No,No,External,Collision,,
08-Mar-01,12-Aug-01,Female,0,38,427,2629,Sedan - Collision,0,400,3,Yes,No,External,Collision,,
28-Sep-01,27-Jun-02,Male,4,58,428,4274,Sedan - Liability,0,400,2,No,No,External,Liability,,
26-Sep-01,27-Oct-01,Male,2,35,429,1361,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
24-Jun-02,04-Mar-03,Male,4,76,430,4338,Sedan - Liability,0,400,4,No,No,External,Liability,,
10-Jan-01,21-Aug-01,Male,2,22,431,2033,Sedan - Collision,0,400,1,No,No,External,Collision,,
20-Mar-02,12-May-02,Male,5,30,432,4154,Sedan - Collision,0,400,3,No,No,External,Collision,,
05-May-02,10-May-02,Male,2,47,433,3910,Sedan - Liability,0,400,2,No,No,External,Liability,,
02-Apr-02,11-Jun-02,Male,4,21,434,2453,Sedan - Collision,0,400,2,No,No,External,Collision,,
13-Dec-01,13-Mar-02,Female,0,44,435,398,Sedan - Liability,0,400,2,No,No,External,Liability,,
25-Feb-01,26-Mar-01,Male,4,20,436,3298,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
05-Feb-01,23-Nov-01,Male,6,39,437,3007,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
21-Nov-01,19-Feb-02,Male,3,52,438,2405,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
01-Nov-01,24-Jan-02,Male,1,29,439,4214,Sedan - Liability,0,400,1,No,No,External,Liability,,
31-Dec-01,04-Mar-02,Female,0,19,440,3573,Sedan - Collision,0,400,4,No,No,External,Collision,,
20-May-01,05-Jul-01,Male,6,43,441,4947,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Feb-01,09-Jul-01,Male,5,58,442,2413,Sedan - Collision,0,400,4,No,No,External,Collision,,
03-Sep-01,23-Nov-01,Male,6,21,443,3407,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-Jan-01,03-May-01,Male,5,23,444,4214,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
16-Jan-01,04-Apr-01,Male,1,28,445,1561,Sedan - Liability,0,400,3,No,No,External,Liability,,
07-Jun-01,30-Sep-01,Male,2,78,446,1054,Sedan - Collision,0,400,2,No,No,External,Collision,,
13-Dec-01,20-Feb-03,Male,6,37,447,4193,Sedan - Liability,0,400,4,No,No,External,Liability,,
27-Aug-01,21-Oct-01,Male,2,33,448,1848,Sedan - Liability,0,400,1,No,No,External,Liability,,
19-Apr-01,25-Apr-01,Female,0,40,449,2432,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
26-Jan-02,20-Feb-02,Male,4,43,450,1661,Sedan - All Perils,1,400,1,No,No,External,All Perils,,
27-Aug-01,02-Oct-01,Male,4,43,451,4020,Sedan - Liability,0,400,1,No,No,External,Liability,,
30-Sep-01,14-Jan-02,Female,0,74,452,91,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
14-Nov-01,01-Apr-02,Male,5,47,453,2197,Sedan - Liability,0,400,2,No,No,External,Liability,,
20-Feb-01,21-Apr-01,Male,4,53,454,4557,Sedan - Liability,0,400,4,No,No,External,Liability,,
08-Sep-01,16-Jun-02,Male,5,24,455,3519,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
02-Jan-01,14-Jan-01,Male,2,61,456,4895,Sedan - Collision,0,400,1,No,No,External,Collision,,
21-Feb-02,03-Sep-02,Male,6,29,457,2219,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
30-Mar-02,22-May-03,Male,6,64,458,2567,Sedan - Collision,0,400,1,No,No,External,Collision,,
22-Jun-01,20-May-02,Male,4,67,459,3337,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-Feb-01,13-Aug-01,Female,0,78,460,3390,Sedan - Collision,0,500,4,No,No,External,Collision,,
07-Feb-01,05-Jun-01,Male,5,23,461,2008,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
22-Jul-01,03-Nov-01,Male,4,62,462,1246,Sedan - Collision,0,400,4,No,No,External,Collision,,
19-Feb-02,23-Feb-02,Male,1,73,463,139,Sedan - Liability,0,400,1,No,No,External,Liability,,
12-Jan-02,20-Aug-02,Male,2,53,464,4497,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Mar-02,11-May-02,Male,2,42,465,171,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Apr-01,08-Jul-01,Male,5,64,466,1732,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
18-Apr-01,23-Dec-01,Male,1,64,467,4427,Sedan - Liability,0,400,2,No,No,External,Liability,,
26-Feb-01,26-Apr-01,Male,4,61,468,2035,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Mar-01,27-Jul-01,Male,1,33,469,2826,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
08-Jan-01,25-Jun-01,Female,0,25,470,3304,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
13-May-01,31-Mar-02,Male,3,68,471,1505,Sedan - Liability,0,400,3,No,No,External,Liability,,
29-Nov-01,17-Aug-02,Male,1,69,472,4917,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Jan-03,26-Sep-03,Male,5,76,473,2089,Utility - All Perils,0,400,1,No,No,External,All Perils,,
23-Aug-01,25-Sep-01,Male,4,24,474,2423,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
20-Feb-01,27-Mar-01,Male,1,33,475,4637,Sedan - Liability,0,400,3,No,No,External,Liability,,
24-Jun-02,28-Mar-03,Male,1,72,476,94,Sedan - Collision,0,400,4,No,No,External,Collision,,
24-May-01,09-Jul-01,Male,1,51,477,3648,Sedan - Collision,0,400,3,No,No,External,Collision,,
05-Mar-01,27-Oct-01,Male,4,56,478,1452,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
30-Oct-01,28-Sep-02,Male,6,64,479,3237,Sedan - Liability,0,400,3,No,No,External,Liability,,
